,ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-08-01,-0.2715667560523105,103.33907225263998,7.931562111378359,1.6400199395339994,-1.9025805696987064,5.121539827116875,1.980965829445264,4.023337651640096,3.452913327821895,3.700563226981242,3.5064865085303385,-0.3459542021720899,-2.2264142755700806,-1.1731200091500489,5.224264878352266,1.1462820904181044,0.287202578557019,0.2832798022568881,1.3296090677929544,-1.2142653008164768,-26.76722320528408,-15.324794539216075,2.309691304541055,1.3154006518205166,1.7261265792788545,2.6184890039535764,304.29818632975537,-139.18905673420792,-13.424346888019365,-23.19394634614737
2022-08-02,-0.0998122999640749,103.23592714786308,5.192552754214519,2.7872766383379832,-1.2358998136888866,5.016615600457776,1.7930772545516962,4.028757671811751,3.4483545825101105,3.692884773413602,2.346368839917874,-0.0611713611756262,-2.0404062781651047,-1.2137223952223537,3.8013523624968273,1.187662779130229,0.3034399556697289,0.2894130776819875,1.106769432676895,-0.2075038428096167,-23.18760007713432,-15.486988315686176,0.2948946011809852,1.296307586520093,1.4408829700885797,2.553998602894066,420.72205976455894,-24.64445906314716,-12.286553564124503,-24.02991609595962
2022-08-03,2.093937358636256,105.3976227939467,4.339930639293971,7.734297078595766,-0.2649619021720088,7.215597747291193,1.9316974168448624,3.958077901842493,3.382135343125108,3.6147154724451456,1.7366065997045614,1.187133051000171,-1.7977453707201527,-0.6415925754893098,2.389968383398472,1.260705368788037,0.3136517291076888,0.2899712127870721,1.4036162595401749,3.727092159707174,-19.38525310716398,-7.997947752593374,0.8111531909268876,2.1564622934911792,1.5713364844177693,2.8708725940714737,335.45984827250413,469.87650957106337,-10.617460955872453,-12.47650676856237
2022-08-04,2.685558071623761,108.22813716018908,7.52806075754153,9.653383409099106,3.5937257472105286,10.094934886633215,2.4006673008137542,3.878412113531633,3.3169954460233417,3.5400252765494065,2.7246431312251085,1.705398398519019,-0.6731284790514143,0.1486906335998363,1.5765153979649966,1.395868903968232,0.3299645969652955,0.3019745744967954,4.148999546697827,4.738437677356656,-6.766677759180914,1.7430891398943031,1.1995159921427547,2.1302408026203072,2.1606412481816366,2.8577406373909167,654.0961671518916,661.423780721361,-3.898920242988797,2.8413960565093426
2022-08-05,2.1586721928197328,110.5644278618729,10.758056735485614,10.922553171958985,6.269662891322776,12.47152363173398,2.9879404060604284,3.881704740506639,3.3072305159201254,3.5108741262919656,3.2695400046395573,2.0299827913519914,0.1306042191839945,0.8172189855443701,1.398830288482832,1.4906333097526163,0.3370280329690397,0.3039122706633682,6.983828395429709,5.286205381822338,1.281609293411229,9.440727699475966,1.465721586664351,2.840759571436251,2.657582445485313,3.068896509248642,976.9190689093534,787.9793824337925,0.754263660361564,15.54059689115131
2022-08-08,1.4110873673073954,112.1245885361675,11.707928057938794,10.80344688523651,7.442622141176011,14.058595093519536,3.5490509364898046,3.958170149975362,3.346389383159382,3.526909231769044,3.019763652888262,1.9597625597747923,0.4762331422155804,1.2539051557789842,1.3451468351099818,1.6094235332419995,0.3517238729118126,0.3145806228786362,7.967379278251577,4.819783919472181,4.5310018845903794,14.05811212785934,0.8614114573637708,2.701433100786049,2.6112966445049097,3.162651112430696,1071.7295020260958,775.707366513989,2.7828999959597454,24.034507988768464
2022-08-09,-0.7873543976091524,111.2417706575268,11.65930457779328,5.8627676625392855,5.966574827230662,13.160549729199484,3.9522904118385527,4.097058401448294,3.4399048021071583,3.6048208242636943,2.6989171863387287,0.6865365751751776,0.0309244157405968,0.9682975268227672,1.3256910171297434,1.63822356653573,0.3559645019935949,0.3170658369251971,8.046297651626078,1.7169698328605092,0.2988417261065861,11.008877911994158,0.4092746704105004,1.4238103624797398,2.289086964548536,3.038883663895514,1066.6904517912842,281.2780443223,0.1857588174788967,19.033614379971745
2022-08-10,2.202142959488796,113.6914734780722,15.983846251870007,7.994758002791959,8.245637582465983,15.652506807979863,4.326063798447249,4.176427551540414,3.470073452495269,3.609500157257784,3.464969505130681,1.183106038960209,0.6841934241787138,1.64805658843685,1.565341732663689,1.7101270462918745,0.3687055637372785,0.3315505702481313,9.575978731086463,2.889350629370688,6.439288340400876,17.941940231562803,1.0106644372316036,2.1098877437305488,2.725649383933758,3.103816226299255,1498.967913886952,494.1156657507263,4.145902403078433,32.545488112471126
2022-08-11,-1.1444046357722892,112.39038298511132,13.885457219155803,5.445500849953232,8.809844281851824,14.32897415868248,4.526768753780497,4.345509673595407,3.587934485153012,3.711031665288669,2.847400369491546,0.549598420286352,0.8158366860357049,1.2371982209966832,1.646637387268832,1.705754850562414,0.3680754064854113,0.3323037211535861,7.827784745915657,1.4001339355181326,7.95263288039451,13.816522302004175,0.2103868008307012,1.551861351194301,3.051551118912733,2.9757934598248483,1288.9523022117376,238.82852519470967,5.111510362223234,25.202224263855534
2022-08-12,0.4061213936699781,112.84682437484147,14.832341257508588,6.5925639705482055,8.712920397653116,14.79328858190431,4.632276195039954,4.44512644147974,3.659745974318312,3.759281229503962,2.9865749283963803,0.7945182301467648,0.7702731188247213,1.335824418884301,1.7005972180944222,1.7985930032329125,0.392209680227573,0.3628846079962627,8.135165574959542,1.963609325019553,7.18749201730234,13.838392572099693,-1.1179548081839357,0.1465270857978214,2.4517694309314395,2.604443521381407,41.70741040335822,353.173399306307,4.922630004256381,27.655597171240643
2022-08-15,1.7208655787846583,114.78876653225971,16.235371134818326,8.613101489203709,7.89436714719112,16.768726771865257,4.691339022932296,4.541011595406965,3.713770705601744,3.783863771282258,3.2476660932990624,1.2218988850611607,0.5356304708851607,1.840264685896276,1.7171701331532483,1.798083620099571,0.3951790795626403,0.376460931818311,8.87268092007296,3.0858726165195307,5.033689420002978,18.496768949968235,0.9836227880949858,0.9350768670344352,2.400515932520485,2.862495972633288,45.93180945190819,554.8657005477572,3.4736165237112395,38.473285552162245
2022-08-16,-0.3117328070567637,114.43093228816286,14.552029478420902,7.40646940618474,7.673770269295013,16.404720342134876,4.735555079144514,4.7078097621105925,3.821739086916252,3.874329872714984,2.861500630292227,0.921534749421584,0.4598348283296271,1.6945968031959169,1.6268392974939,1.782623438070824,0.400248800623373,0.3971570208087546,8.329522076722757,2.433722230279969,4.39069082584563,16.53106119957211,-0.7395237315059703,0.8480804130188317,2.319874066976746,2.5799760976679496,34.75612625340448,433.84102894510715,3.068770473388413,36.39250563980088
2022-08-17,0.1134059793989283,114.56070380765958,12.758657970403696,5.93957920611981,8.717066044313281,16.536730255305457,4.742252953683034,4.845438040487126,3.9133540639621134,3.946732991385355,2.478917772383545,0.5918774124535976,0.7127952482268224,1.688370879060201,1.5299894044021711,1.7517612023350733,0.405417230266381,0.4175370127474304,7.683487934098893,1.6371554101009158,6.880369094299519,15.959181693221511,-1.3994561052727266,0.8668987613618447,2.188185790877598,2.4544286098404484,19.760165741934625,286.790532960775,4.870969939673849,37.05535932843002
2022-08-18,-0.6272394036607731,113.84213393226683,12.709705872515176,5.860017956135979,8.486240845427904,15.805765963406316,4.7635315427093134,4.980576135112388,4.022874713181436,4.035368910497132,2.4571970787962147,0.5591178846636449,0.6332162047988811,1.4617465103997391,1.4535834091032351,1.7340094215517077,0.4078715694301202,0.4378827269532207,8.052469310116935,1.6059481329566874,6.245469528119607,13.470927396788912,-1.419888953412637,0.8664001419558962,1.9640189140264568,2.232498388678244,14.929182922980795,278.47291930702704,4.448258716876757,32.9069981382506
2022-08-19,-1.680726413516198,111.92875911755674,10.399021039840443,2.689106918874872,9.203542752729584,13.859387866484596,4.6599813180702725,5.131092701298619,4.148128475786946,4.14292974326735,2.015562520142622,-0.0759676116211394,0.7843066256094969,0.94580400236292,1.400964512663011,1.6446358940327837,0.3942532484760581,0.4305447151583018,6.704298077767605,-0.2370110362656032,8.252068080643083,9.10102805756177,-0.4700752832857018,0.5333496202206932,2.4177194471649845,2.294971144939689,11.69535838125903,-38.97968575243169,5.681193656237327,21.929078913642012
2022-08-22,-0.6350043180617493,111.21800666400732,11.54344761267452,0.7555815442939553,8.44096462856962,13.136375837013745,4.4518385372687455,5.198665618062181,4.222470792727581,4.199248383059671,2.366470138893697,-0.4476028164108652,0.5872340468162304,0.7528652653340199,1.2959923250967176,1.603225864222306,0.3884204560382825,0.429884462085478,8.129016474566283,-1.4514095762493926,6.383748776950017,7.354227768034678,0.4803736714303906,0.5580737456691107,2.718010175191952,2.4024407553922016,13.118177961253206,-232.69373722229636,4.3299152126826606,17.748862194628504
2022-08-23,0.4308888299489721,111.69723263161444,9.32988668780535,1.8861186878496112,7.800124213179764,13.623867843104536,3.982713510514096,5.19973891427248,4.256458410130931,4.214727973003018,2.088981465372496,-0.2307837980633826,0.4293449890713234,0.857713844738919,1.273090244050303,1.647399598351947,0.4063669883393528,0.4611552083251241,6.535133502306406,-0.7284301251343412,4.497139634910723,7.839075584514306,-1.1124929731794917,0.289490729190136,1.8185474374840849,2.1646577949457204,9.17731711235975,-120.00154955737723,3.1912167552653825,20.358936704970716
2022-08-24,1.596818649895071,113.48083487369271,9.519194720348516,4.041428814039821,11.020553318235502,15.438234955555329,3.6505689382790494,5.189375331147809,4.263745342425458,4.200012039366166,2.3304190441017933,0.183389941214072,1.181277841357383,1.284629045846018,1.1166684920314864,1.619758845808953,0.4089909569324382,0.4708724204361987,7.61851474836104,0.5875437812112438,12.314863712328863,11.45842743067134,-0.2985668286290574,0.6267955093550606,2.547702631194015,2.6565637932628268,9.31117698284799,95.16792369169522,8.795181906319252,30.480658245479404
2022-08-25,0.5974892230075746,114.15887063224208,10.170190818228178,5.066171171409105,11.61772041987525,16.12796596864497,3.4251712559936047,5.250627419353441,4.3183558627990095,4.232477468875601,2.673321535144172,0.3757276828512806,1.3020194906765683,1.4297153043159383,1.062033501557731,1.60452899666885,0.4155992900345575,0.489094665477007,8.621746928674238,1.2295234787808726,13.528857329314052,12.372324295383894,0.0699623536083171,0.8127494862364764,2.930996832610828,2.7364780925912418,10.02174837716598,197.28060737890675,9.81832547111116,34.29137180672969
2022-08-26,0.2760281856648561,114.47398129162374,10.775119996976072,5.303632745826664,12.207452779557103,16.448511886157714,3.141386477067272,5.337397009749924,4.3879491475289445,4.279661631237439,3.1068274808048817,0.4134322398871001,1.4132030620580844,1.4809167504738654,1.0512133926210223,1.5664934594136348,0.4035775260706767,0.4945852340094381,9.284267022556822,1.408657015225336,15.365234114540613,12.81441935635888,0.5506977405155338,1.161425834212522,3.7547751042778224,2.701553983087526,10.681900163263577,220.66520009076214,10.82848417864641,36.02608021673239
2022-08-29,0.1326745839150156,114.62585916999336,11.032914932624834,4.212864263413402,10.52439930978876,16.603009464777905,2.7234653557953084,5.431295407220659,4.462046725576526,4.332255602641599,3.6775842564040793,0.2047886666061148,1.010019861950299,1.490758892225901,1.236719033472845,1.560731363394502,0.4029849402425058,0.5045333646436003,8.098665132701443,0.7126580335833806,11.183434832752155,12.800637213746183,1.450372742323726,1.1043746637554657,3.2881014200515963,2.905938687654182,10.962118524747558,111.22677443886344,7.869833401249596,36.82362469132181
2022-08-30,-0.7024461822827233,113.82067419834496,7.991690117020387,3.5820392032706496,12.510137087801196,15.783936076365796,2.086948555856204,5.5359189583293045,4.56198524417993,4.40988626650034,3.3411369888077185,0.0863139050492409,1.420705716975463,1.2710742960772032,1.5382159443088328,1.5232621340452717,0.3870516032207957,0.4977484696500169,4.533031294798532,0.313686510450162,16.745153522763925,11.261296465489306,1.090873168238211,1.0758204449659987,3.9490904621974496,2.908565100868958,7.631607616595089,47.78267833295282,11.317734846557494,32.05704068383487
2022-08-31,-0.8107713598025423,112.89784877041065,4.314692770984224,4.803453290154201,18.174132173119617,14.845193083406569,1.499795238201421,5.629217437433121,4.649000787308171,4.481744178543305,2.1963105808218013,0.3012185727993922,2.610018342460352,1.0336505894975043,2.335143094806894,1.46424871593734,0.3801890181300523,0.4981744533146913,1.4106271080575197,1.1580169571093673,31.915643930662515,9.299066785349511,0.6104801038601768,1.4166955173672686,4.701682100702824,2.7958310017245904,3.6052528676369553,169.5624842481057,21.188718433973417,26.574065103954645
2022-09-01,2.067643027636601,115.23217326886376,4.221742469306884,8.201044401269044,18.154209315769386,17.21978171077142,1.1999315834009283,5.6308043397244125,4.589465244424481,4.450190014651619,2.6677069704073584,0.903885038792423,2.637082178114748,1.5669315359972016,3.125691741731061,1.46969693227386,0.3851499093894841,0.5155418984899891,1.0241143764476883,3.463026755570556,31.423600806069125,13.525851333444775,0.3676370477690862,2.098623368840529,4.265402702178838,3.052153994642312,3.5035201115313437,508.9599799044344,21.134270405355068,40.120833119216805
2022-09-02,0.4842858673680617,115.79022639866594,3.2692542379462424,9.512050490549129,15.55950796727309,17.78746054735637,1.1673702979176053,5.733578856501353,4.625828751409587,4.4920650936654285,1.926190534144172,1.11570622242246,2.0530022837857427,1.6711263528319331,5.394442850366716,1.5073211383643033,0.3775666841317183,0.5376880446015234,0.4168322253218595,4.243946060419626,25.152740933393787,13.961270725712312,0.7156101934070122,1.9257765411644008,4.002175898010761,2.8086535461087365,2.4610355667167885,639.698960694841,16.583664165574092,43.32046409363715
2022-09-05,-0.4503287468611727,115.2687897231371,3.620060200235432,9.171408186863625,14.8205492550107,17.25702975231386,1.189102485640565,5.874530586461624,4.712996014261071,4.567385708317628,2.1860046643320783,1.0303343911439355,1.855851011429724,1.5199840687793558,7.939687752663151,1.5544604806065927,0.3808086287351742,0.5670884769631025,0.3273911595713888,3.893782421986324,22.968540521211064,12.242099415934725,0.267649866482784,1.170208890478925,3.4657467248909226,2.6308066547436937,2.8449876008462356,605.2730895058364,15.273609792114998,40.18215345803838
2022-09-06,-1.128560265788614,113.96791196346636,0.2431479485112692,11.16247497598202,17.20432461104349,15.933713505685324,1.0987452899416126,6.026763108303912,4.81465062763348,4.659104943242976,-0.7076514264614847,1.334079505806513,2.3094370872769616,1.1987286802585004,11.37596534519546,1.5170065407246631,0.361265724360841,0.550958402754309,-0.0683483685253491,5.300030641462013,30.77826644476241,10.136886363615458,0.5225330081400755,1.9075194237512976,3.952389535895903,2.817787802303672,-0.8509938461774745,804.0181149139005,19.416566067587855,32.42134148949247
2022-09-08,0.328282556897741,114.342048738903,1.736506008748302,15.035019229662304,19.456608202620256,16.314303664688296,1.100990610617085,6.088178208396773,4.825384978954361,4.685684188689163,0.6501684769961878,1.956103834890848,2.7687229354464784,1.265887241508187,12.962213797231032,1.5852033294915384,0.3650824461641733,0.571547041023147,0.0552243158221111,7.512669522819967,36.594895766590646,10.378057108965123,1.1806911587684337,2.1590787517989893,3.9460295254368254,2.401390461130077,0.7834648761601629,1190.9108740943818,23.329905356889753,34.53418594269631
2022-09-09,1.1733892136416513,115.68372600546216,2.5139401541308746,18.688056456650248,21.05478309127975,17.679123157812136,1.1078697315576127,6.089815503041683,4.7938448396915705,4.685319948949367,1.3478692407049766,2.5548440952674647,3.117970231981809,1.5500140554301975,15.735076154376156,1.7604166201076832,0.3888600548358176,0.6139908273306619,0.0949003054846536,8.837981305960747,38.43816128969276,11.828046042042793,2.043901675501337,2.376421132915277,3.571733293608209,2.52137728632553,1.634355264605894,1555.8529179214306,26.101018145404602,42.40550542550795
