,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PRE-SAL,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-09-28,-1.3461505856624534,148.24429364162137,-11.332625632957663,21.111609627317467,30.862910179174342,47.69081859622401,4.214095447008518,12.41010488078169,12.91702785897612,13.187868049571168,-2.9314244085247894,1.4468045618605525,1.9083630878538247,2.794321691963852,8.369605793233763,3.466379368986539,0.0498254375384523,0.637236192473972,-1.4759718149689591,5.179755140284121,494.7348259977819,57.82964966036345,-1.46434642495319,1.9528267835964928,3.062307682224513,2.429764257895366,-2.5189999172285122,1795.4996354682855,2465.0379170849546,3685.1145761673733
2022-09-29,0.1341014804425055,148.4430914340663,-12.698750298658425,25.76447512006981,32.27893045437771,47.88887417043919,4.263984469926895,12.201551190302771,12.867635537939684,13.180812670314584,-3.217513341259877,1.8527199185359733,2.0251518578385097,2.808565007318493,5.627715278228495,3.4101703330262065,0.068295442411801,0.6522887949675902,-2.437832448985114,6.62901108146393,381.5615668541973,56.75272903577182,-1.4529994389742802,2.8298113425660536,3.21601993829826,2.52004775526563,-2.546769997098568,2260.6056927310265,2605.8916015647383,3701.916923386577
2022-09-30,1.6640975398785285,150.91332926674025,-10.200416878830987,29.41493311112684,35.76553979628908,50.34988928726354,3.856213338678401,11.730390786227767,12.626612966676117,12.985324825277598,-2.909873628239916,2.238178628923987,2.339347969075196,3.038056008783769,4.505207009195558,3.617657143193064,0.104645035890551,0.7213204828982147,-2.490694317971173,7.257379272677166,282.2689212968148,54.69156227608532,-1.4808342640359198,3.1363676765907686,3.224461982459688,2.532953965116652,-1.9452292657897174,2625.4709966661835,2953.8041399892304,3945.0144111443647
2022-10-03,7.95417444763844,162.91723874135576,-2.8164484701196937,35.99416278860575,46.70303965372636,62.30898176300372,3.314727463924737,10.627747611237094,11.727212610187102,12.107130687728406,-1.1575989676788423,3.089284377259737,3.4507822205944625,4.243713026124865,2.239988810059383,3.974949527550162,0.1625785376451707,0.8954313706932971,-1.713010829850645,8.259761396540128,248.9138933005215,57.37925863455985,-1.169331774976407,3.616782021428421,3.635631819322751,2.9373094839196754,-0.6469509425322133,3283.2134660854244,4046.805677236483,5137.918820850912
2022-10-04,-2.5107531883214573,158.82678897533188,-1.9460970918156344,31.202973721868467,35.974764405927345,58.233803828457006,3.0105052333998694,10.663955172870688,12.026804143452974,12.473533551445165,-0.9854736936369451,2.6293378136642045,2.4721693442102883,3.789940802153677,1.493675921655849,3.745454159546934,0.2143176729238167,0.9941339355289346,-1.9862231619714648,7.486179081321512,138.73002681787528,47.55290214341443,-1.5984068383995318,2.66312723860004,2.904361979179355,2.617864701589392,-0.48062506430059293,2803.91405792489,2973.2296512265716,4727.39537536549
2022-10-05,3.753690990742076,164.78865584398383,2.61099985384017,36.75295346260172,40.38087520694327,64.17341186707428,3.0317895257249154,10.092686269247343,11.656453195571707,12.10659295800784,0.5245493528128828,3.3278865881200788,2.928070932123282,4.392936750462655,1.256914736307066,3.684531530986784,0.2736286793609285,1.1286344965349029,1.2652594385649425,9.115762747872758,124.73444616011484,47.12198439034716,-0.8865359997220708,3.0344937669059733,3.183083389329089,2.8692508675171413,0.2550808031708762,3358.731527353191,3413.092177360906,5318.349712812502
2022-10-06,3.392835158199881,170.3796632961835,6.1252187736117065,43.40937711001138,46.250521573987655,69.74354510531666,3.4277779638432664,9.604681547365049,11.37748169587848,11.82288813523625,1.489169429058393,4.18982489366851,3.515108452168177,4.966938440460947,1.44266765987482,3.738399743779386,0.3275959321706931,1.2699118601856545,3.5382661546584733,10.76448122217811,122.0805209899031,46.2422309746674,0.3371700681080585,4.153550467963302,3.537896902895112,3.125613017643631,0.8187459535274509,4024.1933842908657,3999.308207357117,5872.355755617456
2022-10-07,-0.0909079568060522,170.22477462546792,6.670203174155885,43.18688307351423,46.547763147044535,69.58923471665126,3.8323699959448456,9.395120647335204,11.479595808015551,11.942606299960689,1.4741600001767947,4.259406153357471,3.509081480375102,4.901707779587088,1.45455867691327,3.693414090122341,0.3678398483296095,1.36298822845552,3.8840141986492425,10.834862736842446,109.51189012018858,42.94913557353108,0.9812864192539712,4.246515012825048,3.598541209145925,3.1637337712505964,0.9061590376544617,4001.76346967954,4028.2837052099026,5853.916620906308
2022-10-10,-1.1288962875412367,168.30311346424557,8.364210933201873,45.22784043361291,41.88896609795802,67.6747481418654,4.134682020029631,9.231609141859067,11.680292470247004,12.173585872075602,1.776082000350043,4.555737387645141,3.049286049277019,4.648966304594767,1.7066166111364878,3.708654703225374,0.3937638077648118,1.4393700096040405,4.302978340317045,11.340173265286122,90.45156557982276,39.3190007765544,0.8407101215151941,4.336139538815068,3.3221889418903694,3.1828688452394798,1.1778793770892753,4205.678691569403,3561.6552880999598,5659.459052537038
2022-10-11,-0.7502470200535294,167.04042437082276,6.082130803563048,41.876195486894666,42.30339944985204,66.41677334054879,4.328098272180268,8.911729995920437,11.835676440354124,12.350425603251134,1.1694406792563574,4.342965598588472,3.043636649320354,4.478106280638528,1.8473031273906737,3.7406062500090327,0.4163783332574209,1.4929170725785317,2.739915343756329,10.34680856775502,86.51626587180796,37.04594145135848,0.4778458860219968,4.071352029580907,3.40399158433192,3.133203071078396,0.8129271670915155,3870.3336796191434,3602.3498583359283,5530.651846247778
2022-10-13,2.8332595213163447,171.7731130987563,9.28056750862082,42.847792924298496,48.70546255184562,71.13179241628731,4.552850898232617,8.335428369582784,11.599590394515351,12.118239747339093,1.81422389465268,4.75957890466664,3.6568596015525694,4.950507117581573,2.062602785616061,3.7642498201846695,0.4383482121619383,1.5535235796738105,4.004596011392206,10.539451663513594,96.76798565928677,38.61636405567681,1.0489501642696897,4.442690054355864,3.8970801996094826,3.426800503610424,1.3302793118838578,3967.312902922606,4241.807350826043,5999.14321217621
2022-10-14,-1.5269187632180103,169.1502772046877,8.505132387995967,37.88592523264618,42.54607349944679,68.51874896805172,4.800787945821562,8.118276294861003,11.834731995171571,12.39650298242361,1.5590056991069323,4.275471151873768,3.0631192802645413,4.626165555019479,2.111390251783456,3.602704649333044,0.4424624224093763,1.550133897709364,3.54479981207533,9.634277433217992,81.9305638516648,36.995691265591965,1.076673310912883,4.302788153631051,3.532854096593296,3.3696920141648152,1.2091241568909428,3470.9456101618885,3625.119575117368,5734.827509998435
2022-10-17,-0.0913738379831774,168.9957181044466,6.716086382826872,37.809486688810736,41.81177773899974,68.36476691939839,4.926565033603369,7.795579277428907,11.91016546561824,12.49461434845127,1.1560610128401916,4.442416792618981,2.9814372319942275,4.575104899142156,2.205769905841032,3.62527065185261,0.4771554847706001,1.6476770342630862,2.582050715030948,9.552724642102309,74.4189512470506,34.69379625361933,0.8721050075589036,4.0576463954712265,3.336103288585314,3.344755937627518,0.9265317441871039,3463.121229024272,3550.9410758406084,5716.417131849128
2022-10-18,2.442566628649278,173.12355111871202,9.954654361918342,41.90492244438342,50.5933059333497,72.47718853057475,5.073904655596818,7.290050762283701,11.716977385213657,12.30284868075508,1.7607697322036482,5.3120127704785896,3.779426018919292,4.978234279279132,2.284770072668956,3.852257999083997,0.546912823532467,1.788343319608215,3.9102305516571385,10.052504986918406,80.96984983226781,34.24759796610903,1.1294761868296384,4.592643576531047,3.644778686798406,3.428954059875725,1.4553731862198231,3872.4842746688196,4428.344919276543,6124.646303531898
2022-10-19,3.525210171314952,179.2265201516905,13.541867734954268,45.36469526356233,58.00386764026152,78.55737192385263,5.368785087775742,6.75584664144962,11.42827506350858,12.02088237676647,2.3322205880819564,6.243896949398671,4.522687835631374,5.598300213019015,2.396823530412468,4.001867479304953,0.6295543121368081,1.933778153340884,5.224077182079072,10.54078138601403,82.10017724530756,34.800531929820245,1.4153765557577664,5.088920455567482,4.142894882170107,3.514413050966691,2.070351110017741,4218.281023515254,5168.652061197963,6729.650837052825
2022-10-20,2.960588786593044,184.53268040990235,14.096079999725358,43.02407068235421,62.92817779152631,83.84372145466543,5.839130898707047,6.3603622414430765,11.237172629632203,11.83862394750859,2.239272180448008,6.263853972349088,5.037151409291418,6.128475065939458,2.3002689743304265,4.185652613808421,0.7496381800583535,2.102814920672887,5.68429323934829,9.518319833855632,75.50754677862949,34.502661629452284,1.5433508813317005,4.833415553490097,4.256807980930765,3.7070187857318473,2.2203972313684015,3984.038029164236,5660.33399478028,7255.271167734016
2022-10-21,3.41449377380616,190.8335372931361,25.849969865298984,46.43112786281214,68.49463140945379,90.12105387726852,6.483300591647071,6.177986281764039,11.04786612961703,11.643382824303652,3.8297303810087353,6.999955989844276,5.626634274275197,6.767783117404356,2.6005618804362505,4.35046758449227,0.9316973583724152,2.4210112041094973,9.547664845751536,9.940456109215448,66.71941447928839,32.54833747734864,2.184937006426223,4.862124584242633,4.560544808732366,3.7143821269374686,4.324120347801769,4324.563207820995,6216.230222250726,7879.98897077981
2022-10-24,-9.171606154150314,173.33103684257608,16.16630074925173,31.567682429258586,52.13340114201759,72.68389959952553,6.976376961423898,6.507934717722086,12.193740256183904,12.910073563166932,2.17098706287571,4.36088904547446,3.755499061151952,4.750753167087818,2.6536725473896525,4.159908209464875,0.927569908046814,2.3920869011376373,5.707420135123224,6.822357559381816,49.36941106730925,25.639776229861567,1.1327315863223972,3.1584737617224063,3.6378920505245023,2.991187783591988,2.6713443444856773,2838.0381219177166,4579.358008402941,6133.257286755201
2022-10-25,-2.098196610605363,169.694210902418,12.928374628187033,25.07715727694287,48.8556373471657,69.06065187106711,6.743281086955161,6.310763175777791,12.459381510774952,13.25739821707612,1.7658611370903874,3.468368246459402,3.4117523292403056,4.350714481045424,2.8164598163307777,4.084222046018305,0.9526399917809,2.4205196521207224,4.22789557972243,5.359172533513836,44.62160339375783,23.82924441595988,0.8460010491144396,2.392322203827666,3.3549717653821727,2.991150410771863,2.274914359721386,2188.8050609792986,4250.8323890280035,5767.915440401886
2022-10-26,-2.441662555023038,165.55085089677183,11.67434970346234,15.411818257078878,46.53221070879162,64.93276123905339,6.495077957095377,6.164555389071629,12.745954217466688,13.639113772543004,1.6402687009426462,1.982447286131226,3.152169201271544,3.924088159590567,2.606895549231546,4.03628181190879,0.9755847074499684,2.419552283773926,4.086728018829336,3.0277633403132755,41.18289679850899,22.12024316278236,0.9503514323456208,1.0226951543453648,3.2516376252817163,2.772350878129404,2.2825757684626224,1222.0906101270675,4017.740432511563,5352.108486214463
2022-10-27,0.7610647589950892,166.81080008116368,12.373569203963743,17.910622986388496,46.46313473820365,66.18800636088135,5.830946766492648,5.966174427795671,12.619726046660098,13.59002099239753,1.9470067277832983,2.4668915547897066,3.1776311745230217,4.02886413028595,3.015910744668565,4.22194009625812,1.0553974471247063,2.5904472004217896,3.764333080405895,3.4860526143835733,37.99595593968588,21.13625326823431,0.7457560976691733,0.9087729877695944,3.131735509066153,2.74609679469712,2.5433256355646967,1471.7905310331453,4010.0834899807296,5475.234810610346
2022-10-28,-1.179900326840555,164.84259890580068,9.229979688832104,16.003976837858612,37.303781914645,64.2271535306595,5.183552580110996,5.82319964110442,12.730409827099432,13.796247125429248,1.5837213844563776,2.1997277097531014,2.429928691510868,3.824772617949212,3.771587462690653,4.4295191535018965,1.0695479697234718,2.671308416583912,2.1766174455143865,2.891838406395599,28.92248778851752,19.75343165477005,0.7014950630843835,0.7743101256002326,2.579079968456476,2.6286425986745225,2.1324408224336135,1280.9453609961706,3093.398809356082,5276.750823580232
2022-10-31,-8.462393442637495,150.892969625323,-7.38059962771789,6.0339395694551605,25.90042130821627,50.32960565925077,5.664307941392847,6.2009952208507135,13.84754683711334,15.064674574397754,-1.4831955350768438,0.4576056999021225,1.409862209248144,2.578613163473933,4.336995060890457,4.541602776088423,1.0851447410050048,2.793081501588796,-1.9371191643112589,0.6248038188339923,17.991270877245785,13.907925042250382,-1.0311731357798106,-0.7636232037231694,1.2900443143420104,1.8024775219941087,-2.387174039120851,3.895046901740719,1952.313297643976,3884.5968160993116
2022-11-01,0.165473838529917,151.1426580142338,-4.838057238751793,5.190718919714926,22.475007174362982,50.57836182818204,6.214346611751216,6.02627234488144,13.762051833288726,15.033300366084326,-0.942775520105255,0.3306495922070008,1.1694468396041349,2.5989454085702057,3.445509957402958,4.582570620078028,1.063300862706772,2.884238748573236,-1.7003967283333823,0.4348180657889015,15.13587413249946,13.546287380480903,-0.8054086629788637,-0.6317472728600462,0.9189083896166144,1.8815856495619727,-1.8970009811065176,2.0282093252819515,1609.398802290779,3907.0726962091653
2022-11-03,0.2984360251223172,151.5937221550757,-8.007185701788009,3.51576315840614,25.95537432746287,51.02774190591637,6.548934342483351,5.865167803689117,13.677395683527845,14.983175212306868,-1.378523871201454,0.0541550971235306,1.4308735872175455,2.636030343822401,4.589009104325496,4.502128543826597,1.0246219352038328,2.92456039402452,-1.9672792354094133,0.0705507914673221,19.100336966326985,13.50497140942866,-1.128696092378546,-0.6990531669974744,1.033095033272713,1.9120875051630364,-2.7865365323240354,0.251880599927249,1957.0624225483261,3949.610450644856
2022-11-04,-5.4959923713306384,143.26214275001658,-15.91593739625283,-6.863296548359816,18.1042104989739,42.72726873217428,7.970676436442227,6.279114205355503,14.398314129290762,15.828260640352267,-2.124865330008165,-1.602364703946601,0.8136875755326098,1.9693650705501204,6.212638551286959,4.51710713075864,0.9726398002034832,3.000804366079446,-2.726154737104522,-2.227405878022992,12.045290880723272,10.38775602469507,-2.110127335875075,-1.571778083077479,0.2793323446793663,1.3518053070705025,-3.7486237845861035,-4.258143224877103,1171.5729315619521,3117.1623632673036
2022-11-07,-4.051556952944136,137.45779544449152,-19.24924221698691,-12.071088083950928,9.85622188233542,36.944592152108605,9.616381640416169,6.902061483015743,14.939363698818282,16.46089553484292,-2.1078529945246616,-2.212269848345489,0.2318712869294157,1.5409206705136804,8.588495556711724,4.531771857461527,0.8492316413815308,2.8645335781640746,-2.360124506486202,-3.3693714049531915,4.0789924891591856,8.854821733687825,-2.04198161987499,-1.628634819793095,-0.048718851716232,1.2799806487725829,-3.3924521646049124,-4.633834812943063,61.88818746224526,2536.49341848058
2022-11-08,0.7316613618161494,138.46352102256316,-17.72967346086652,-11.143345006772943,9.89485129440328,37.946562819982304,10.482560917363768,7.176688626918824,14.784483006907124,16.30716612866929,-1.78871844665972,-1.998342157319112,0.2366607986289083,1.615417823559412,10.03445267686697,4.988420787936169,0.7838375069076137,2.9062530791306025,-1.868597190592081,-2.874953826631356,4.463817468411293,9.06420951608148,-1.7832164341240768,-1.364860798621095,-0.0010804201618338,1.290634420007163,-2.6258055732349677,-3.679863104694537,62.49557456451064,2634.288681599671
